StudyName,Include,Design,IndependentVariable,IndependentType,DependentVariable,DependentType,DependentSubType,LinkType,TotalSampleSize,InterventionDuration,ExperimentalGroup,ExperimentalGroupN,ExperimentalGroup2,ExperimentalGroup2N,ExperimentalGroup3,ExperimentalGroup3N,ControlGroup,ControlGroupN,MeanAge,PercFemale,AgeGroup,CognitiveStatus,BMIBaseline,SessionAdherence,TestType,TestTypeSub,FitnessMeasure,ChangeinFM,ChangeinFMStandardized,InterventionIntensity,ConversionToNorton2010,ConversionToGarber2011,IntensityAdherence,SessionsPerWeek,DurationInMinutes,WeeklyMinutes,TrueInterventionToincreaseFitness?,Notes,refID
Hsu2017,Y,Intervention,AerobicTraining,Activity,Flanker,NA,NA,Positive,21.0,24.0,Aerobic,10.0,NA,NaN,NA,NaN,Nointervention,11.0,71.5,61.9,Older,MCI,25.6,68.0,NA,NA,6minWalk,NaN,NaN,60-70%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,60.0,180.0,UnclearNoData,Vascular cognitive impairment,
Nagamatsu2013,Y,Intervention,AerobicTraining,Activity,RAVLT,Immediate,NA,Null,77.0,26.0,Aerobic,24.0,Resistance,25.0,NA,NaN,Stretch,25.0,74.9,100.0,Older,CognitivelyNormal,25.6,60.0,NA,NA,6minWalk,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,UnclearNoData,"low exercise class compliance - 57% - showed improvemment in loss after interference - 159.2cm height, 64.8kg weight - calculated BMI…Age specific target heart rate, heart rate reserve. Same population as nagamatsu2012",10.1155/2013/861893
Nagamatsu2013,Y,Intervention,AerobicTraining,Activity,RAVLT,Delayed,NA,Null,77.0,26.0,Aerobic,24.0,Resistance,25.0,NA,NaN,Stretch,25.0,74.9,100.0,Older,CognitivelyNormal,25.6,60.0,NA,NA,6minWalk,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,UnclearNoData,"low exercise class compliance - 57% - showed improvemment in loss after interference - 159.2cm height, 64.8kg weight - calculated BMI…Age specific target heart rate, heart rate reserve. Same population as nagamatsu2012",10.1155/2013/861893
Nagamatsu2013,Y,Intervention,AerobicTraining,Activity,Stroop,NA,NA,Positive,77.0,26.0,Aerobic,24.0,Resistance,25.0,NA,NaN,Stretch,25.0,74.9,100.0,Older,CognitivelyNormal,25.6,60.0,NA,NA,6minWalk,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,UnclearNoData,"low exercise class compliance - 57% - showed improvemment in loss after interference - 159.2cm height, 64.8kg weight - calculated BMI…Age specific target heart rate, heart rate reserve. Same population as nagamatsu2012",10.1155/2013/861893
Nagamatsu2013,Y,Intervention,AerobicTraining,Activity,TrailMaking,B,AdjustedFromTrailA,Positive,77.0,26.0,Aerobic,24.0,Resistance,25.0,NA,NaN,Stretch,25.0,74.9,100.0,Older,CognitivelyNormal,25.6,60.0,NA,NA,6minWalk,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,UnclearNoData,"low exercise class compliance - 57% - showed improvemment in loss after interference - 159.2cm height, 64.8kg weight - calculated BMI…Age specific target heart rate, heart rate reserve. Same population as nagamatsu2012",10.1155/2013/861893
Nagamatsu2013,Y,Intervention,AerobicTraining,Activity,DigitSpan,Combined,NA,Null,77.0,26.0,Aerobic,24.0,Resistance,25.0,NA,NaN,Stretch,25.0,74.9,100.0,Older,CognitivelyNormal,25.6,60.0,NA,NA,6minWalk,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,UnclearNoData,"low exercise class compliance - 57% - showed improvemment in loss after interference - 159.2cm height, 64.8kg weight - calculated BMI…Age specific target heart rate, heart rate reserve. Same population as nagamatsu2012",10.1155/2013/861893
Oken2004,Y,Intervention,AerobicTraining,Activity,LogicalMemory,Immediate,WMS-III,Null,57.0,26.0,Yoga,22.0,Aerobic,15.0,NA,NaN,Waitlist,20.0,48.8,92.98,Middle,MultipleSclerosis,NaN,68.0,NA,NA,NA,NaN,NaN,PerceivedExertion-VeryLighttoModerate,Light-Moderate,VeryLight-Moderate,Self-report,NaN,NaN,NaN,No,"MultipleSclerosis - 1x week yoga or aerobic (stationary bike), or at home if missed (50ish% adherence when missed class), approximately 3 days per week but differing # of minutes.",10.1212/01.wnl.0000129534.88602.5c
Oken2004,Y,Intervention,AerobicTraining,Activity,LogicalMemory,Delayed,WMS-III,Null,57.0,26.0,Yoga,22.0,Aerobic,15.0,NA,NaN,Waitlist,20.0,48.48,92.98,Middle,MultipleSclerosis,NaN,68.0,NA,NA,NA,NaN,NaN,PerceivedExertion-VeryLighttoModerate,Light-Moderate,VeryLight-Moderate,Self-report,NaN,NaN,NaN,No,"MultipleSclerosis - 1x week yoga or aerobic (stationary bike), or at home if missed (50ish% adherence when missed class), approximately 3 days per week but differing # of minutes.",10.1212/01.wnl.0000129534.88602.5c
Oken2004,Y,Intervention,AerobicTraining,Activity,Stroop,NA,NA,Null,57.0,26.0,Yoga,22.0,Aerobic,15.0,NA,NaN,Waitlist,20.0,48.48,92.98,Middle,MultipleSclerosis,NaN,68.0,NA,NA,NA,NaN,NaN,PerceivedExertion-VeryLighttoModerate,Light-Moderate,VeryLight-Moderate,Self-report,NaN,NaN,NaN,No,"MultipleSclerosis - 1x week yoga or aerobic (stationary bike), or at home if missed (50ish% adherence when missed class), approximately 3 days per week but differing # of minutes.",10.1212/01.wnl.0000129534.88602.5c
Taylor-Piliae2010,Y,Intervention,MulticomponentTraining,Activity,VerbalFluency,Category,Animal,Null,115.0,26.0,TaiChi,37.0,Multicomponent,39.0,NA,NaN,Educational,56.0,69.0,70.0,Older,CognitivelyNormal,NaN,68.0,TreadmillModifiedBalke,Estimate,SubMaxPerceivedExertion,NaN,NaN,PerceivedExertion-Moderate,Moderate,Moderate,Self-report,4.0,45.0,180.0,Yes,"6 months of control group/multicomponent/tai chi being compred, seocond 6 month just looked at differences between Tai chi and multicomopnent - ""no more than moderate intensity"" - balke type protocol, METs - submax test approaching 85% age predicted MAX, 68% adherence during adoption phase. Used RPE, systolic blood pressure, heart rate to infer changes in CRF.",10.1123/japa.18.3.261
Taylor-Piliae2010,Y,Intervention,TaiChi,Activity,VerbalFluency,Category,Animal,Null,115.0,26.0,TaiChi,37.0,Multicomponent,39.0,NA,NaN,Educational,56.0,69.0,70.0,Older,CognitivelyNormal,NaN,68.0,TreadmillModifiedBalke,Estimate,SubMaxPerceivedExertion,NaN,NaN,PerceivedExertion-Moderate,Moderate,Moderate,Self-report,4.0,45.0,180.0,Yes,"6 months of control group/multicomponent/tai chi being compred, seocond 6 month just looked at differences between Tai chi and multicomopnent - ""no more than moderate intensity"" - balke type protocol, METs - submax test approaching 85% age predicted MAX, 68% adherence during adoption phase",10.1123/japa.18.3.261
Taylor-Piliae2010,Y,Intervention,MulticomponentTraining,Activity,DigitSpan,forward,NA,Null,115.0,26.0,TaiChi,37.0,Multicomponent,39.0,NA,NaN,Educational,56.0,69.0,70.0,Older,CognitivelyNormal,NaN,68.0,TreadmillModifiedBalke,Estimate,SubMaxPerceivedExertion,NaN,NaN,PerceivedExertion-Moderate,Moderate,Moderate,Self-report,4.0,45.0,180.0,Yes,"6 months of control group/multicomponent/tai chi being compred, seocond 6 month just looked at differences between Tai chi and multicomopnent - ""no more than moderate intensity"" - balke type protocol, METs - submax test approaching 85% age predicted MAX, 68% adherence during adoption phase. Used RPE, systolic blood pressure, heart rate to infer changes in CRF.",10.1123/japa.18.3.261
Taylor-Piliae2010,Y,Intervention,MulticomponentTraining,Activity,DigitSpan,backward,NA,Null,115.0,26.0,TaiChi,37.0,Multicomponent,39.0,NA,NaN,Educational,56.0,69.0,70.0,Older,CognitivelyNormal,NaN,68.0,TreadmillModifiedBalke,Estimate,SubMaxPerceivedExertion,NaN,NaN,PerceivedExertion-Moderate,Moderate,Moderate,Self-report,4.0,45.0,180.0,Yes,"6 months of control group/multicomponent/tai chi being compred, seocond 6 month just looked at differences between Tai chi and multicomopnent - ""no more than moderate intensity"" - balke type protocol, METs - submax test approaching 85% age predicted MAX, 68% adherence during adoption phase. Used RPE, systolic blood pressure, heart rate to infer changes in CRF.",10.1123/japa.18.3.261
Taylor-Piliae2010,Y,Intervention,TaiChi,Activity,DigitSpan,forward,NA,Null,115.0,26.0,TaiChi,37.0,Multicomponent,39.0,NA,NaN,Educational,56.0,69.0,70.0,Older,CognitivelyNormal,NaN,68.0,TreadmillModifiedBalke,Estimate,SubMaxPerceivedExertion,NaN,NaN,PerceivedExertion-Moderate,Moderate,Moderate,Self-report,4.0,45.0,180.0,Yes,"6 months of control group/multicomponent/tai chi being compred, seocond 6 month just looked at differences between Tai chi and multicomopnent - ""no more than moderate intensity"" - balke type protocol, METs - submax test approaching 85% age predicted MAX, 68% adherence during adoption phase",10.1123/japa.18.3.261
Taylor-Piliae2010,Y,Intervention,TaiChi,Activity,DigitSpan,backward,NA,Positive,115.0,26.0,TaiChi,37.0,Multicomponent,39.0,NA,NaN,Educational,56.0,69.0,70.0,Older,CognitivelyNormal,NaN,68.0,TreadmillModifiedBalke,Estimate,SubMaxPerceivedExertion,NaN,NaN,PerceivedExertion-Moderate,Moderate,Moderate,Self-report,4.0,45.0,180.0,Yes,"6 months of control group/multicomponent/tai chi being compred, seocond 6 month just looked at differences between Tai chi and multicomopnent - ""no more than moderate intensity"" - balke type protocol, METs - submax test approaching 85% age predicted MAX, 68% adherence during adoption phase",10.1123/japa.18.3.261
tenBrinke2015,Y,Intervention,AerobicTraining,Activity,Hippocampus,Volume,NA,Positive,29.0,26.0,Aerobic,10.0,Resistance,8.0,NA,NaN,Stretch,11.0,76.07,100.0,Older,MCI,24.5,60.0,NA,NA,NA,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,Yes,"Same group as nagamatsu 2013 - subgroup did MRI - loss of RAVLT performance for left hippocampus during the list after interference. - both left and right hippocampal volume were significant in AT (not a within group difference - lack of atrophy vs increase in size). Outdoor walking for AT, age predicted heart rate reserve, 13-15 on RPE. Height  158.76 cm Weight 61.74 kg calculated bmi",
tenBrinke2015,Y,Intervention,Hippocampus,Volume,RAVLT,Immediate,NA,Null,29.0,26.0,Aerobic,10.0,Resistance,8.0,NA,NaN,Stretch,11.0,76.07,100.0,Older,MCI,24.5,60.0,NA,NA,NA,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,Yes,"Same group as nagamatsu 2013 - subgroup did MRI - loss of RAVLT performance for left hippocampus during the list after interference. - both left and right hippocampal volume were significant in AT (not a within group difference - lack of atrophy vs increase in size). Outdoor walking for AT, age predicted heart rate reserve, 13-15 on RPE",
tenBrinke2015,Y,Intervention,Hippocampus,Volume,RAVLT,Delayed,NA,Null,29.0,26.0,Aerobic,10.0,Resistance,8.0,NA,NaN,Stretch,11.0,76.07,100.0,Older,MCI,24.5,60.0,NA,NA,NA,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,Yes,"Same group as nagamatsu 2013 - subgroup did MRI - loss of RAVLT performance for left hippocampus during the list after interference. - both left and right hippocampal volume were significant in AT (not a within group difference - lack of atrophy vs increase in size). Outdoor walking for AT, age predicted heart rate reserve, 13-15 on RPE",
tenBrinke2015,Y,Intervention,Hippocampus,Volume,RAVLT,Recognition,NA,Null,29.0,26.0,Aerobic,10.0,Resistance,8.0,NA,NaN,Stretch,11.0,76.07,100.0,Older,MCI,24.5,60.0,NA,NA,NA,NaN,NaN,70-80%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,2.0,60.0,120.0,Yes,"Same group as nagamatsu 2013 - subgroup did MRI - loss of RAVLT performance for left hippocampus during the list after interference. - both left and right hippocampal volume were significant in AT (not a within group difference - lack of atrophy vs increase in size). Outdoor walking for AT, age predicted heart rate reserve, 13-15 on RPE",
LiuAmbrose2016,Y,Intervention,AerobicTraining,Activity,TrailMaking,B,AdjustedFromTrailA,Null,70.0,26.0,Aerobic,35.0,NA,NaN,NA,NaN,Educational,35.0,74.0,51.0,Older,MCI,25.26,68.0,Age,Calculated,6minWalk,NaN,NaN,60-70%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,60.0,180.0,Yes,NA,
LiuAmbrose2016,Y,Intervention,AerobicTraining,Activity,DigitSpan,Combined,NA,Null,70.0,26.0,Aerobic,35.0,NA,NaN,NA,NaN,Educational,35.0,74.0,51.0,Older,MCI,25.26,68.0,Age,Calculated,6minWalk,NaN,NaN,60-70%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,60.0,180.0,Yes,NA,
LiuAmbrose2016,Y,Intervention,AerobicTraining,Activity,Stroop,NA,NA,Null,70.0,26.0,Aerobic,35.0,NA,NaN,NA,NaN,Educational,35.0,74.0,51.0,Older,MCI,25.26,68.0,Age,Calculated,6minWalk,NaN,NaN,60-70%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,60.0,180.0,Yes,NA,
Mortimer2012,Y,Intervention,TaiChi,Activity,ComplexFigure,Configural,Rey-Osterrieth ,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,AVLT,Immediate,Chinese,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,AVLT,Delayed,Chinese,Positive,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,AVLT,Recognition,Chinese,Positive,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,VerbalFluency,Category,Animal,Positive,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,ComplexFigure,Configural,Rey-Osterrieth ,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,AVLT,Immediate,Chinese,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,AVLT,Delayed,Chinese,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,AVLT,Recognition,Chinese,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,VerbalFluency,Category,Animal,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,Totalbrainvolume,Volume,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,Totalbrainvolume,Volume,NA,Positive,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,DigitSpan,forward,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,DigitSpan,backward,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,Stroop,NA,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,DigitSpan,forward,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,DigitSpan,backward,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,Stroop,NA,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,TrailMaking,A,NA,Positive,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,TrailMaking,A,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,TaiChi,Activity,TrailMaking,B,NA,Positive,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Mortimer2012,Y,Intervention,AerobicTraining,Activity,TrailMaking,B,NA,Null,120.0,40.0,TaiChi,30.0,Walking,30.0,Stretching,30.0,Nointervention,30.0,67.3,66.6,Older,CognitivelyNormal,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,3.0,50.0,150.0,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers,10.3233/JAD-2012-120079
Smiley-oyen2008,Y,Intervention,AerobicTraining,Activity,Stroop,NA,NA,Positive,57.0,40.0,Aerobic,28.0,NA,NaN,NA,NaN,Stretch,29.0,69.86,71.92,Older,CognitivelyNormal,NaN,NaN,TreadmillModifiedBruce,Estimated,V02Peak,5.29,0.1822,65-80%HrReserve,Vigorous,Vigorous,HrMonitorSelf,3.0,50.0,150.0,Yes,v02peak from 29.03 to 34.32,
Voss2013b,Y,Intervention,AerobicTraining,Activity,Frontal,FractionalAnisotropy,FSL TBSS,Null,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
Voss2013b,Y,Intervention,AerobicTraining,Activity,Parietal,FractionalAnisotropy,FSL TBSS,Null,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
Voss2013b,Y,Intervention,AerobicTraining,Activity,Temporal,FractionalAnisotropy,FSL TBSS,Null,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
Voss2013b,Y,Intervention,AerobicTraining,Activity,Occipital,FractionalAnisotropy,FSL TBSS,Null,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
Voss2013b,Y,Intervention,CardiorespiratoryFitness,Physiological,Frontal,FractionalAnisotropy,FSL TBSS,Positive,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
Voss2013b,Y,Intervention,CardiorespiratoryFitness,Physiological,Parietal,FractionalAnisotropy,FSL TBSS,Positive,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
Voss2013b,Y,Intervention,CardiorespiratoryFitness,Physiological,Temporal,FractionalAnisotropy,FSL TBSS,Positive,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
Voss2013b,Y,Intervention,CardiorespiratoryFitness,Physiological,Occipital,FractionalAnisotropy,FSL TBSS,Null,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
Voss2013b,Y,Intervention,AerobicTraining,Activity,DigitSpan,forward,NA,Null,70.0,48.0,Walking,35.0,NA,NaN,NA,NaN,Stretch,35.0,64.87,0.642857143,Older,CognitivelyNormal,NaN,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.1463,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3.0,45.0,135.0,Yes,"Baseline v02 21.85 for all, 21.34 for walking group.",
