StudyName,Include,Design,IndependentVariable,IndependentType,DependentVariable,DependentType,DependentSubType,LinkType,TotalSampleSize,InterventionDuration,ExperimentalGroup,ExperimentalGroupN,ExperimentalGroup2,ExperimentalGroup2N,ExperimentalGroup3,ExperimentalGroup3N,ControlGroup,ControlGroupN,MeanAge,PercFemale,AgeGroup,CognitiveStatus,BMIBaseline,SessionAdherence,TestType,TestTypeSub,FitnessMeasure,ChangeinFM,ChangeinFMStandardized,InterventionIntensity,ConversionToNorton2010,ConversionToGarber2011,IntensityAdherence,SessionsPerWeek,DurationInMinutes,WeeklyMinutes,TrueInterventionToincreaseFitness?,Notes
Mortimer2012,Y,Intervention,AerobicTraining,Activity,Stroop,,,Null,120,40,TaiChi,30,Walking,30,Stretching,30,Nointervention,30,67.3,66.6,Older,CognitivelyNormal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,150,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers
Mortimer2012,Y,Intervention,TaiChi,Activity,DigitSpan,forward,,Null,120,40,TaiChi,30,Walking,30,Stretching,30,Nointervention,30,67.3,66.6,Older,CognitivelyNormal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,150,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers
Mortimer2012,Y,Intervention,TaiChi,Activity,DigitSpan,backward,,Null,120,40,TaiChi,30,Walking,30,Stretching,30,Nointervention,30,67.3,66.6,Older,CognitivelyNormal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,150,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers
Mortimer2012,Y,Intervention,TaiChi,Activity,Stroop,,,Null,120,40,TaiChi,30,Walking,30,Stretching,30,Nointervention,30,67.3,66.6,Older,CognitivelyNormal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,150,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers
Mortimer2012,Y,Intervention,TaiChi,Activity,TrailMaking,A,,Positive,120,40,TaiChi,30,Walking,30,Stretching,30,Nointervention,30,67.3,66.6,Older,CognitivelyNormal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,150,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers
Mortimer2012,Y,Intervention,AerobicTraining,Activity,TrailMaking,A,,Null,120,40,TaiChi,30,Walking,30,Stretching,30,Nointervention,30,67.3,66.6,Older,CognitivelyNormal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,150,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers
Mortimer2012,Y,Intervention,TaiChi,Activity,TrailMaking,B,,Positive,120,40,TaiChi,30,Walking,30,Stretching,30,Nointervention,30,67.3,66.6,Older,CognitivelyNormal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,150,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers
Mortimer2012,Y,Intervention,AerobicTraining,Activity,TrailMaking,B,,Null,120,40,TaiChi,30,Walking,30,Stretching,30,Nointervention,30,67.3,66.6,Older,CognitivelyNormal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,150,No,Intensity of Tai chi? Classify as aerobic?  Also walking group… total brain volume? Fast walkers showed greater improvement than slow walkers
Smiley-oyen2008,Y,Intervention,AerobicTraining,Activity,Stroop,,,Positive,57,40,Aerobic,28,,,,,Stretch,29,69.86,71.92,Older,CognitivelyNormal,NA,NA,TreadmillModifiedBruce,Estimated,V02Peak,5.29,0.18220,65-80%HrReserve,Vigorous,Vigorous,HrMonitorSelf,3,50,150,Yes,v02peak from 29.03 to 34.32
Voss2013b,Y,Intervention,AerobicTraining,Activity,Frontal,FractionalAnisotropy,FSL TBSS,Null,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,AerobicTraining,Activity,Parietal,FractionalAnisotropy,FSL TBSS,Null,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,AerobicTraining,Activity,Temporal,FractionalAnisotropy,FSL TBSS,Null,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,AerobicTraining,Activity,Occipital,FractionalAnisotropy,FSL TBSS,Null,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,CardiorespiratoryFitness,Physiological,Frontal,FractionalAnisotropy,FSL TBSS,Positive,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,CardiorespiratoryFitness,Physiological,Parietal,FractionalAnisotropy,FSL TBSS,Positive,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,CardiorespiratoryFitness,Physiological,Temporal,FractionalAnisotropy,FSL TBSS,Positive,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,CardiorespiratoryFitness,Physiological,Occipital,FractionalAnisotropy,FSL TBSS,Null,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,AerobicTraining,Activity,DigitSpan,forward,,Null,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,AerobicTraining,Activity,DigitSpan,backward,,Null,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Voss2013b,Y,Intervention,AerobicTraining,Activity,Task-switching,,,Null,70,48,Walking,35,,,,,Stretch,35,64.87,0.642857143,Older,CognitivelyNormal,NA,80.17,TreadmillMaxTest,Max,V02Max,14.63%,0.14630,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,45,135,Yes,"Baseline v02 21.85 for all, 21.34 for walking group."
Hill1993,Y,Intervention,AerobicTraining,Activity,LogicalMemory,Immediate,WMS-III,Positive,121,52,Aerobic,87,,,,,Nointervention,24,64,50.4,Older,CognitivelyNormal,NA,NA,TreadmillMaxTest,Max,V02Max,5.52,0.22500,80%HrMax,Vigorous,Vigorous,Self-Pulse,4,50,200,Yes,modified exercise protocol to changing v02 max - measured every 3 months in 12 month program.. 24.53vo2 max to 30.05
Lam2015,Y,Intervention,MulticomponentTraining,Activity,VerbalFluency,Category,,Positive,423,52,Multicomponent,114,Multicomponent,93,Cognitive,115,Social,101,75.4,78.2,Older,MCI,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60,180,No,"Tai chi, one aerobic, one stretching and toning… cognitive and physical. Did digit span and trail making at baseline, but not after intevention or at least didn't report it."
Lam2015,Y,Intervention,MulticomponentTraining,Activity,ListLearning,Delayed,,Null,423,52,Multicomponent,114,Multicomponent,93,Cognitive,115,Social,101,75.4,78.2,Older,MCI,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60,180,No,"Tai chi, one aerobic, one stretching and toning… cognitive and physical. Did digit span and trail making at baseline, but not after intevention or at least didn't report it."
Lam2015,Y,Intervention,MulticomponentTraining,Activity,DigitSpan,forward,,Null,423,52,Multicomponent,114,Multicomponent,93,Cognitive,115,Social,101,75.4,78.2,Older,MCI,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60,180,No,"Tai chi, one aerobic, one stretching and toning… cognitive and physical. Did digit span and trail making at baseline, but not after intevention or at least didn't report it."
Lam2015,Y,Intervention,MulticomponentTraining,Activity,DigitSpan,backward,,Null,423,52,Multicomponent,114,Multicomponent,93,Cognitive,115,Social,101,75.4,78.2,Older,MCI,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60,180,No,"Tai chi, one aerobic, one stretching and toning… cognitive and physical. Did digit span and trail making at baseline, but not after intevention or at least didn't report it."
Lam2015,Y,Intervention,MulticomponentTraining,Activity,TrailMaking,Chinese,,Null,423,52,Multicomponent,114,Multicomponent,93,Cognitive,115,Social,101,75.4,78.2,Older,MCI,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60,180,No,"Tai chi, one aerobic, one stretching and toning… cognitive and physical. Did digit span and trail making at baseline, but not after intevention or at least didn't report it."
Lam2012,Y,Intervention,TaiChi,Activity,VerbalFluency,Category,,Null,389,52,TaiChi,171,,,,,Stretch,218,77.2,73.09,Older,MCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30,90,UnclearNoData,Just tai chi and stretching
Lam2012,Y,Intervention,TaiChi,Activity,ListLearning,Delayed,,Positive,389,52,TaiChi,171,,,,,Stretch,218,77.2,73.09,Older,MCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30,90,UnclearNoData,Just tai chi and stretching
Lam2012,Y,Intervention,TaiChi,Activity,DigitSpan,forward,,Null,389,52,TaiChi,171,,,,,Stretch,218,77.2,73.09,Older,MCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30,90,UnclearNoData,Just tai chi and stretching
Lam2012,Y,Intervention,TaiChi,Activity,DigitSpan,backward,,Null,389,52,TaiChi,171,,,,,Stretch,218,77.2,73.09,Older,MCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30,90,UnclearNoData,Just tai chi and stretching
Lam2012,Y,Intervention,TaiChi,Activity,TrailMaking,A,,Null,389,52,TaiChi,171,,,,,Stretch,218,77.2,73.09,Older,MCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30,90,UnclearNoData,Just tai chi and stretching
Lam2012,Y,Intervention,TaiChi,Activity,TrailMaking,B,,Null,389,52,TaiChi,171,,,,,Stretch,218,77.2,73.09,Older,MCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30,90,UnclearNoData,Just tai chi and stretching
Satoh2014,N,Intervention,AerobicTraining,Activity,LogicalMemory,Immediate,RBMT,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups - 40 sessions over a year.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,AerobicTraining,Activity,LogicalMemory,Delayed,RBMT,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,AerobicTraining,Activity,VerbalFluency,Category,,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,AerobicTraining,Activity,VerbalFluency,Letter,,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,AerobicTraining,Activity,TrailMaking,A,,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,AerobicTraining,Activity,TrailMaking,B,,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,MulticomponentTraining,Activity,LogicalMemory,Immediate,RBMT,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,MulticomponentTraining,Activity,LogicalMemory,Delayed,RBMT,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,MulticomponentTraining,Activity,VerbalFluency,Category,,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,MulticomponentTraining,Activity,VerbalFluency,Letter,,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,MulticomponentTraining,Activity,TrailMaking,A,,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Satoh2014,N,Intervention,MulticomponentTraining,Activity,TrailMaking,B,,Null,89,52,Aerobic,28,Multicomponent,26,,,Nointervention,35,72.8,83.59,Older,CognitivelyNormal,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7692,60,46.152,No,"Exercise with music = multicomponent group.. Only 1x per week for experimental groups.  Do we report intra group analysis?  Would these Ex and Ex & M be negative for logical memory II because control group showed positive? Greater than 75% adherence to sessions, but several subjects dropped out due to a flood"
Suzuki2012,Y,Intervention,MulticomponentTraining,Activity,LogicalMemory,Immediate,WMS-III,Positive,50,52,Multicomponent,25,,,,,Educational,25,75,66,Older,MCI,NA,79.2,Age,Calculated,NA,NA,NA,60%HrMax,Moderate,Light,Supervised-Pulse,1.54,90,138.6,UnclearNoData,"Amnesic MCI - T-cho (total cholesterol), HbA1c (hemoglobin), BDNF, VEGF receptor 1 - heart rate measured at end of aerobic exercise via pulse"
Suzuki2012,Y,Intervention,MulticomponentTraining,Activity,LogicalMemory,Delayed,WMS-III,Null,50,52,Multicomponent,25,,,,,Educational,25,75,66,Older,MCI,NA,79.2,Age,Calculated,NA,NA,NA,60%HrMax,Moderate,Light,Supervised-Pulse,1.54,90,138.6,UnclearNoData,"Amnesic MCI - T-cho (total cholesterol), HbA1c (hemoglobin), BDNF, VEGF receptor 1 - heart rate measured at end of aerobic exercise via pulse"
Suzuki2012,Y,Intervention,MulticomponentTraining,Activity,VerbalFluency,Category,,Positive,50,52,Multicomponent,25,,,,,Educational,25,75,66,Older,MCI,NA,79.2,Age,Calculated,NA,NA,NA,60%HrMax,Moderate,Light,Supervised-Pulse,1.54,90,138.6,UnclearNoData,"Amnesic MCI - T-cho (total cholesterol), HbA1c (hemoglobin), BDNF, VEGF receptor 1 - heart rate measured at end of aerobic exercise via pulse"
Suzuki2012,Y,Intervention,MulticomponentTraining,Activity,VerbalFluency,Letter,,Null,50,52,Multicomponent,25,,,,,Educational,25,75,66,Older,MCI,NA,79.2,Age,Calculated,NA,NA,NA,60%HrMax,Moderate,Light,Supervised-Pulse,1.54,90,138.6,UnclearNoData,"Amnesic MCI - T-cho (total cholesterol), HbA1c (hemoglobin), BDNF, VEGF receptor 1 - heart rate measured at end of aerobic exercise via pulse"
Suzuki2012,Y,Intervention,MulticomponentTraining,Activity,Stroop,,,Null,50,52,Multicomponent,25,,,,,Educational,25,75,66,Older,MCI,NA,79.2,Age,Calculated,NA,NA,NA,60%HrMax,Moderate,Light,Supervised-Pulse,1.54,90,138.6,UnclearNoData,"Amnesic MCI - T-cho (total cholesterol), HbA1c (hemoglobin), BDNF, VEGF receptor 1 - heart rate measured at end of aerobic exercise via pulse"
VanUffelen2008,Y,Intervention,AerobicTraining,Activity,AVLT,Immediate,,Null,152,52,Aerobic,77,,,,,Stretch,75,75,50.65,Older,CognitivelyNormal,26.6,63,NA,NA,NA,NA,NA,>3METs,Moderate,Moderate,Self-report,2,NA,NA,UnclearNoData,"2x week walking for aerobic…also a Vitamin B and placebo counterbalanced group not reporting. Only reporting the walking and placebo aerobic.  Broke it out by sex and did see a trend (p=.06 for women), intended to improve fitness but no v02 or anything not subjective for sessions. Only women improved on stroop."
VanUffelen2008,Y,Intervention,AerobicTraining,Activity,AVLT,Delayed,,Null,152,52,Aerobic,77,,,,,Stretch,75,75,50.65,Older,CognitivelyNormal,26.6,63,NA,NA,NA,NA,NA,>3METs,Moderate,Moderate,Self-report,2,NA,NA,UnclearNoData,"2x week walking for aerobic…also a Vitamin B and placebo counterbalanced group not reporting. Only reporting the walking and placebo aerobic.  Broke it out by sex and did see a trend (p=.06 for women), intended to improve fitness but no v02 or anything not subjective for sessions. Only women improved on stroop."
VanUffelen2008,Y,Intervention,AerobicTraining,Activity,VerbalFluency,Letter,,Null,152,52,Aerobic,77,,,,,Stretch,75,75,50.65,Older,CognitivelyNormal,26.6,63,NA,NA,NA,NA,NA,>3METs,Moderate,Moderate,Self-report,2,NA,NA,UnclearNoData,"2x week walking for aerobic…also a Vitamin B and placebo counterbalanced group not reporting. Only reporting the walking and placebo aerobic.  Broke it out by sex and did see a trend (p=.06 for women), intended to improve fitness but no v02 or anything not subjective for sessions. Only women improved on stroop."
VanUffelen2008,Y,Intervention,AerobicTraining,Activity,Stroop,,,Positive,152,52,Aerobic,77,,,,,Stretch,75,75,50.65,Older,CognitivelyNormal,26.6,63,NA,NA,NA,NA,NA,>3METs,Moderate,Moderate,Self-report,2,NA,NA,UnclearNoData,"2x week walking for aerobic…also a Vitamin B and placebo counterbalanced group not reporting. Only reporting the walking and placebo aerobic.  Broke it out by sex and did see a trend (p=.06 for women), intended to improve fitness but no v02 or anything not subjective for sessions. Only women improved on stroop."
Williamson2009,Y,Intervention,MulticomponentTraining,Activity,RAVLT,Immediate,,Null,102,52,Multicomponent,50,,,,,Educational,52,77.4,70.6,Older,CognitivelyNormal,28.8,NA,NA,NA,NA,NA,NA,Moderate,Moderate,Moderate,NA,5,50,250,UnclearNoData,"Reported moderate intensity in abstarct, no data or measures"
Williamson2009,Y,Intervention,MulticomponentTraining,Activity,RAVLT,Delayed,,Null,102,52,Multicomponent,50,,,,,Educational,52,77.4,70.6,Older,CognitivelyNormal,28.8,NA,NA,NA,NA,NA,NA,Moderate,Moderate,Moderate,NA,5,50,250,UnclearNoData,"Reported moderate intensity in abstarct, no data or measures"
Williamson2009,Y,Intervention,MulticomponentTraining,Activity,Stroop,,,Null,102,52,Multicomponent,50,,,,,Educational,52,77.4,70.6,Older,CognitivelyNormal,28.8,NA,NA,NA,NA,NA,NA,Moderate,Moderate,Moderate,NA,5,50,250,UnclearNoData,"Reported moderate intensity in abstarct, no data or measures"
Napoli2014,Y,Intervention,AerobicTraining,Activity,VerbalFluency,Animal,,Positive,107,52,Aerobic,26,AerobicAndDiet,28,Diet,26,Educational,27,70,62.62,Older,CognitivelyNormal,36.9,88,Treadmill,Estimated,V02Peak,0.14,0.07950,70-85%HrMax,Vigorous,Vigorous,NA,3,90,270,Yes,"V02peak L/min - 1.76 to 1.9. for trailmaking a and b, only positive in the diet and exercise compared to contorl, exercise vs control is trending."
Napoli2014,Y,Intervention,AerobicTraining,Activity,TrailMaking,A,,Null,107,52,Aerobic,26,AerobicAndDiet,28,Diet,26,Educational,27,70,62.62,Older,CognitivelyNormal,36.9,88,Treadmill,Estimated,V02Peak,0.14,0.07950,70-85%HrMax,Vigorous,Vigorous,NA,3,90,270,Yes,"V02peak L/min - 1.76 to 1.9. for trailmaking a and b, only positive in the diet and exercise compared to contorl, exercise vs control is trending."
Napoli2014,Y,Intervention,AerobicTraining,Activity,TrailMaking,B,,Null,107,52,Aerobic,26,AerobicAndDiet,28,Diet,26,Educational,27,70,62.62,Older,CognitivelyNormal,36.9,88,Treadmill,Estimated,V02Peak,0.14,0.07950,70-85%HrMax,Vigorous,Vigorous,NA,3,90,270,Yes,"V02peak L/min - 1.76 to 1.9. for trailmaking a and b, only positive in the diet and exercise compared to contorl, exercise vs control is trending."
Williams1997,Y,Intervention,AerobicTraining,Activity,DigitSpan,Combined,,Positive,149,52,Aerobic,71,,,,,Nointervention,78,71.8,100,Older,CognitivelyNormal,NA,71.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60,120,UnclearNoData,71.95 session adherence for the participants that finished the study - 149 out of 187.
Merom2016,Y,Intervention,Dance,Activity,TrailMaking,A,,Null,530,52,Dance,279,,,,,Waitlist,251,78,84.5,Older,CognitivelyNormal,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60,120,No,
Merom2016,Y,Intervention,Dance,Activity,TrailMaking,B,,Null,530,52,Dance,279,,,,,Waitlist,251,78,84.5,Older,CognitivelyNormal,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60,120,No,
Merom2016,Y,Intervention,Dance,Activity,TrailMaking,B,AdjustedFromTrailA,Null,530,52,Dance,279,,,,,Waitlist,251,78,84.5,Older,CognitivelyNormal,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60,120,No,
Leckie2014,Y,Intervention,AerobicTraining,Activity,Task-switching,,,Positive,90,52,Aerobic,47,,,,,Stretch,45,66.82,64.1,Older,CognitivelyNormal,NA,NA,TreadmillMaxTest,Max,V02Max,NA,NA,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,50,150,Yes,"exercise group 21.22 v02max at baseline. 21736.91 bdnf to 24067.78. Same groups as Voss2013, Erickson2011, Mccaulley 2011"
Leckie2014,Y,Intervention,AerobicTraining,Activity,BDNF,serum,,Positive,90,52,Aerobic,47,,,,,Stretch,45,66.82,64.1,Older,CognitivelyNormal,NA,NA,TreadmillMaxTest,Max,V02Max,NA,NA,60-75%HrReserve,Vigorous,Vigorous,HrMonitorSupervised,3,50,150,Yes,"exercise group 21.22 v02max at baseline. 21736.91 bdnf to 24067.78. Same groups as Voss2013, Erickson2011, Mccaulley 2011"
Niemann2014,Y,Intervention,AerobicTraining,Activity,Flanker,,,Null,36,52,Aerobic,13,Coordination,14,,,Stretch,9,68.68,69.44,Older,CognitivelyNormal,26.81,NA,Treadmill,SubMax,V02Peak,15.70%,0.15700,60%V02Peak,Moderate,Moderate,HrMonitorSupervised,3,45,135,Yes,Same as voelcker-rehage2011
Blumenthal1991,N,Intervention,AerobicTraining,Activity,DigitSpan,forward,,Null,49,60,Aerobic,23,Yoga,12,,,Waitlist,14,67,50.49,Older,CognitivelyNormal,NA,72.22,CyclingMaxTest,Max,V02Max,3.2,0.16410,70%HRReserve,Vigorous,Vigorous,Self-Pulse,3,60,180,Yes,"Same group as Bulmenthal 1989 but extended it out to 14 months. Didn't do verbalfluency test at ""test 4"", VO2 from 19.5 to 22.7"
Blumenthal1991,N,Intervention,AerobicTraining,Activity,DigitSpan,backward,,Null,49,60,Aerobic,23,Yoga,12,,,Waitlist,14,67,50.49,Older,CognitivelyNormal,NA,72.22,CyclingMaxTest,Max,V02Max,3.2,0.16410,70%HRReserve,Vigorous,Vigorous,Self-Pulse,3,60,180,Yes,"Same group as Bulmenthal 1989 but extended it out to 14 months. Didn't do verbalfluency test at ""test 4"", VO2 from 19.5 to 22.7"
